date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:27:19	50281/50281	---M--	200	added ('OK')	image/jpeg	etag:%225ea6612b-c469%22	https://s30745.pcdn.co/wp-content/uploads/2020/04/JB-Black-and-white-public-Speaking.jpg	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/uploads/2020/04/JB-Black-and-white-public-Speaking.jpg	(from https://jordanbelfort.com/)
20:27:20	11425/11425	---MCZ	200	added ('OK')	text/css	etag:W/%225ee1bbba-2ca1%22	https://s30745.pcdn.co/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.13-9993131	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-includes/js/mediaelement/mediaelementplayer-legacy.minc270.css	(from https://jordanbelfort.com/)
20:27:21	4186/4186	---MCZ	200	added ('OK')	text/css	etag:W/%225ee1bbba-105a%22	https://s30745.pcdn.co/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=5.4.2	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-includes/js/mediaelement/wp-mediaelement.min7661.css	(from https://jordanbelfort.com/)
20:27:22	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jul%202020%2000:27:22%20GMT	https://app.clickfunnels.com/assets/cfpop.js?ver=1.0.0	/Users/sjey/desktop/JeyDaniels.Com/app.clickfunnels.com/assets/cfpop.298a54.delayed	(from https://jordanbelfort.com/)
20:27:24	4128/4128	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225ede70dc-1020%22	https://www.clickfunnels.com/assets/cfpop.js	/Users/sjey/desktop/JeyDaniels.Com/www.clickfunnels.com/assets/cfpop.js	(from https://jordanbelfort.com/)
20:27:24	1632/1632	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ce5d48c-660%22	https://s30745.pcdn.co/wp-content/plugins/contact-form-7-style/js/frontend-min.js?ver=3.1.8	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/plugins/contact-form-7-style/js/frontend-min3a79.js	(from https://jordanbelfort.com/)
20:27:26	14105/14105	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f04cf78-3719%22	https://s30745.pcdn.co/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.2	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/plugins/contact-form-7/includes/js/scripts5fba.js	(from https://jordanbelfort.com/)
20:27:26	1308/1308	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Jul%202020%2000:27:26%20GMT	http://js.hs-scripts.com/8012363.js?integration=WordPress	/Users/sjey/desktop/JeyDaniels.Com/js.hs-scripts.com/8012363a466.js	(from https://jordanbelfort.com/)
20:27:27	5078/5078	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e827a07-13d6%22	https://s30745.pcdn.co/wp-content/plugins/podcast-subscribe-buttons/assets/js/modal.min.js?ver=1.0.0	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/plugins/podcast-subscribe-buttons/assets/js/modal.min8a54.js	(from https://jordanbelfort.com/)
20:27:28	2300/2300	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dd42d19-8fc%22	https://s30745.pcdn.co/wp-content/plugins/wpcf7-redirect/js/wpcf7-redirect-script.js	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/plugins/wpcf7-redirect/js/wpcf7-redirect-script.js	(from https://jordanbelfort.com/)
